SuperWEB2(tm)

"Education"
"Geography 2016 by Educational institution"
"Counting: Person adjusted"

Filters:
"Default Summation","Person adjusted"

"Summation Options","Geography 2016","Educational institution","Count",
"Person adjusted","52502008 : Ward 8","Other College",47.91616
"Person adjusted","52502008 : Ward 8","Higher Educational Institution",124.04762
"Person adjusted","52502008 : Ward 8","Adult Basic Education and Training Centre",163.22171
"Person adjusted","52502008 : Ward 8","Literacy classes",30.47561
"Person adjusted","52502008 : Ward 8","Home based education/home schooling",2.37412
"Person adjusted","52502008 : Ward 8","Unspecified",0
"Person adjusted","52502008 : Ward 8","Not applicable",5690.55987
"Person adjusted","52502008 : Ward 8","Total",9123.96605
"Person adjusted","52502009 : Ward 9","Pre-School",41.33824
"Person adjusted","52502009 : Ward 9","School",3879.41158
"Person adjusted","52502009 : Ward 9","Special School",16.46624
"Person adjusted","52502009 : Ward 9","Further Education and Training",171.40673
"Person adjusted","52502009 : Ward 9","Other College",33.60521
"Person adjusted","52502009 : Ward 9","Higher Educational Institution",108.53032
"Person adjusted","52502009 : Ward 9","Adult Basic Education and Training Centre",69.20985
"Person adjusted","52502009 : Ward 9","Literacy classes",10.10201
"Person adjusted","52502009 : Ward 9","Home based education/home schooling",3.48043
"Person adjusted","52502009 : Ward 9","Unspecified",0
"Person adjusted","52502009 : Ward 9","Not applicable",7493.73784
"Person adjusted","52502009 : Ward 9","Total",11827.28845
"Person adjusted","52502010 : Ward 10","Pre-School",2.37412
"Person adjusted","52502010 : Ward 10","School",2902.44762
"Person adjusted","52502010 : Ward 10","Special School",13.23213
"Person adjusted","52502010 : Ward 10","Further Education and Training",130.88591
"Person adjusted","52502010 : Ward 10","Other College",14.51148
"Person adjusted","52502010 : Ward 10","Higher Educational Institution",106.42558
"Person adjusted","52502010 : Ward 10","Adult Basic Education and Training Centre",21.32624
"Person adjusted","52502010 : Ward 10","Literacy classes",3.76282
"Person adjusted","52502010 : Ward 10","Home based education/home schooling",3.73565
"Person adjusted","52502010 : Ward 10","Unspecified",0
"Person adjusted","52502010 : Ward 10","Not applicable",5742.9196
"Person adjusted","52502010 : Ward 10","Total",8941.62115
"Person adjusted","52502011 : Ward 11","Pre-School",2.37412
"Person adjusted","52502011 : Ward 11","School",2440.78991
"Person adjusted","52502011 : Ward 11","Special School",15.71484
"Person adjusted","52502011 : Ward 11","Further Education and Training",108.27904
"Person adjusted","52502011 : Ward 11","Other College",15.67165
"Person adjusted","52502011 : Ward 11","Higher Educational Institution",113.70302
"Person adjusted","52502011 : Ward 11","Adult Basic Education and Training Centre",59.34815
"Person adjusted","52502011 : Ward 11","Literacy classes",7.33963
"Person adjusted","52502011 : Ward 11","Home based education/home schooling",1.18706
"Person adjusted","52502011 : Ward 11","Unspecified",0
"Person adjusted","52502011 : Ward 11","Not applicable",6356.70835
"Person adjusted","52502011 : Ward 11","Total",9121.11577
"Person adjusted","52502012 : Ward 12","Pre-School",13.67
"Person adjusted","52502012 : Ward 12","School",3189.47866
"Person adjusted","52502012 : Ward 12","Special School",8.10951
"Person adjusted","52502012 : Ward 12","Further Education and Training",90.83007
"Person adjusted","52502012 : Ward 12","Other College",8.4191
"Person adjusted","52502012 : Ward 12","Higher Educational Institution",29.09191
"Person adjusted","52502012 : Ward 12","Adult Basic Education and Training Centre",22.88298
"Person adjusted","52502012 : Ward 12","Literacy classes",10.26222
"Person adjusted","52502012 : Ward 12","Home based education/home schooling",45.91484
"Person adjusted","52502012 : Ward 12","Unspecified",0
"Person adjusted","52502012 : Ward 12","Not applicable",6001.3623
"Person adjusted","52502012 : Ward 12","Total",9420.02159
"Person adjusted","52502013 : Ward 13","Pre-School",8.30942
"Person adjusted","52502013 : Ward 13","School",2645.7786
"Person adjusted","52502013 : Ward 13","Special School",12.56273
"Person adjusted","52502013 : Ward 13","Further Education and Training",120.57368
"Person adjusted","52502013 : Ward 13","Other College",19.49272
"Person adjusted","52502013 : Ward 13","Higher Educational Institution",39.41448
"Person adjusted","52502013 : Ward 13","Adult Basic Education and Training Centre",25.59268
"Person adjusted","52502013 : Ward 13","Literacy classes",6.15257
"Person adjusted","52502013 : Ward 13","Home based education/home schooling",2.37412
"Person adjusted","52502013 : Ward 13","Unspecified",0
"Person adjusted","52502013 : Ward 13","Not applicable",5661.38828
"Person adjusted","52502013 : Ward 13","Total",8541.63928
"Person adjusted","52502014 : Ward 14","Pre-School",18.99296
"Person adjusted","52502014 : Ward 14","School",5325.39699
"Person adjusted","52502014 : Ward 14","Special School",34.99086
"Person adjusted","52502014 : Ward 14","Further Education and Training",326.27962
"Person adjusted","52502014 : Ward 14","Other College",45.16636
"Person adjusted","52502014 : Ward 14","Higher Educational Institution",125.35021
"Person adjusted","52502014 : Ward 14","Adult Basic Education and Training Centre",78.70073
"Person adjusted","52502014 : Ward 14","Literacy classes",10.06269
"Person adjusted","52502014 : Ward 14","Home based education/home schooling",2.48271
"Person adjusted","52502014 : Ward 14","Unspecified",0
"Person adjusted","52502014 : Ward 14","Not applicable",10837.97096
"Person adjusted","52502014 : Ward 14","Total",16805.39409
"Person adjusted","52502015 : Ward 15","Pre-School",30.56196
"Person adjusted","52502015 : Ward 15","School",4003.23302
"Person adjusted","52502015 : Ward 15","Special School",12.68291
"Person adjusted","52502015 : Ward 15","Further Education and Training",89.38762
"Person adjusted","52502015 : Ward 15","Other College",20.42412
"Person adjusted","52502015 : Ward 15","Higher Educational Institution",20.44862
"Person adjusted","52502015 : Ward 15","Adult Basic Education and Training Centre",53.68375
"Person adjusted","52502015 : Ward 15","Literacy classes",6.8602
"Person adjusted","52502015 : Ward 15","Home based education/home schooling",5.71922
"Person adjusted","52502015 : Ward 15","Unspecified",0
"Person adjusted","52502015 : Ward 15","Not applicable",7332.15647
"Person adjusted","52502015 : Ward 15","Total",11575.15789
"Person adjusted","52502016 : Ward 16","Pre-School",45.35214
"Person adjusted","52502016 : Ward 16","School",4826.91781
"Person adjusted","52502016 : Ward 16","Special School",17.44669
"Person adjusted","52502016 : Ward 16","Further Education and Training",149.61173
"Person adjusted","52502016 : Ward 16","Other College",7.07789
"Person adjusted","52502016 : Ward 16","Higher Educational Institution",34.53479
"Person adjusted","52502016 : Ward 16","Adult Basic Education and Training Centre",88.5361
"Person adjusted","52502016 : Ward 16","Literacy classes",20.07899
"Person adjusted","52502016 : Ward 16","Home based education/home schooling",13.64436
"Person adjusted","52502016 : Ward 16","Unspecified",0
"Person adjusted","52502016 : Ward 16","Not applicable",9252.56617
"Person adjusted","52502016 : Ward 16","Total",14455.76667
"Person adjusted","52502017 : Ward 17","Pre-School",5.9353
"Person adjusted","52502017 : Ward 17","School",4147.26601
"Person adjusted","52502017 : Ward 17","Special School",24.95677
"Person adjusted","52502017 : Ward 17","Further Education and Training",193.65609
"Person adjusted","52502017 : Ward 17","Other College",11.61814
"Person adjusted","52502017 : Ward 17","Higher Educational Institution",74.38976
"Person adjusted","52502017 : Ward 17","Adult Basic Education and Training Centre",102.3668
"Person adjusted","52502017 : Ward 17","Literacy classes",15.9808
"Person adjusted","52502017 : Ward 17","Home based education/home schooling",6.07508
"Person adjusted","52502017 : Ward 17","Unspecified",0
"Person adjusted","52502017 : Ward 17","Not applicable",8251.94661
"Person adjusted","52502017 : Ward 17","Total",12834.19136
"Person adjusted","52502018 : Ward 18","Pre-School",3.38576
"Person adjusted","52502018 : Ward 18","School",2986.86553
"Person adjusted","52502018 : Ward 18","Special School",2.31844
"Person adjusted","52502018 : Ward 18","Further Education and Training",58.61895
"Person adjusted","52502018 : Ward 18","Other College",10.81455
"Person adjusted","52502018 : Ward 18","Higher Educational Institution",34.66866
"Person adjusted","52502018 : Ward 18","Adult Basic Education and Training Centre",23.79887
"Person adjusted","52502018 : Ward 18","Literacy classes",2.4365
"Person adjusted","52502018 : Ward 18","Home based education/home schooling",6.96531
"Person adjusted","52502018 : Ward 18","Unspecified",0
"Person adjusted","52502018 : Ward 18","Not applicable",5626.33655
"Person adjusted","52502018 : Ward 18","Total",8756.20912
"Person adjusted","52502019 : Ward 19","Pre-School",6.56118
"Person adjusted","52502019 : Ward 19","School",3056.60917
"Person adjusted","52502019 : Ward 19","Special School",9.67095
"Person adjusted","52502019 : Ward 19","Further Education and Training",272.14373
"Person adjusted","52502019 : Ward 19","Other College",39.84251
"Person adjusted","52502019 : Ward 19","Higher Educational Institution",81.41863
"Person adjusted","52502019 : Ward 19","Adult Basic Education and Training Centre",25.80516
"Person adjusted","52502019 : Ward 19","Literacy classes",6.0721
"Person adjusted","52502019 : Ward 19","Home based education/home schooling",5.9353
"Person adjusted","52502019 : Ward 19","Unspecified",0
"Person adjusted","52502019 : Ward 19","Not applicable",6513.47129
"Person adjusted","52502019 : Ward 19","Total",10017.53002
"Person adjusted","52502020 : Ward 20","Pre-School",15.43178
"Person adjusted","52502020 : Ward 20","School",2779.07227
"Person adjusted","52502020 : Ward 20","Special School",14.41919
"Person adjusted","52502020 : Ward 20","Further Education and Training",306.68421
"Person adjusted","52502020 : Ward 20","Other College",53.05643
"Person adjusted","52502020 : Ward 20","Higher Educational Institution",186.51531
"Person adjusted","52502020 : Ward 20","Adult Basic Education and Training Centre",150.23623
"Person adjusted","52502020 : Ward 20","Literacy classes",14.71067
"Person adjusted","52502020 : Ward 20","Home based education/home schooling",4.74824
"Person adjusted","52502020 : Ward 20","Unspecified",0
"Person adjusted","52502020 : Ward 20","Not applicable",6171.08855
"Person adjusted","52502020 : Ward 20","Total",9695.96288
"Person adjusted","52502021 : Ward 21","Pre-School",10.46306
"Person adjusted","52502021 : Ward 21","School",3031.95946
"Person adjusted","52502021 : Ward 21","Special School",13.06063
"Person adjusted","52502021 : Ward 21","Further Education and Training",102.26727
"Person adjusted","52502021 : Ward 21","Other College",83.30127
"Person adjusted","52502021 : Ward 21","Higher Educational Institution",148.05628
"Person adjusted","52502021 : Ward 21","Adult Basic Education and Training Centre",54.15995
"Person adjusted","52502021 : Ward 21","Literacy classes",12.28573
"Person adjusted","52502021 : Ward 21","Home based education/home schooling",6.23153
"Person adjusted","52502021 : Ward 21","Unspecified",0
"Person adjusted","52502021 : Ward 21","Not applicable",7829.03849
