SuperWEB2(tm)

"Dwellings"
"Geography 2016 by Household class of income"
"Counting: household adjusted"

Filters:
"Default Summation","household adjusted"

"Summation Options","Geography 2016","Household class of income","Count",
"household adjusted","52502006 : Ward 6","R 614401- R 1228800",4.20732
"household adjusted","52502006 : Ward 6","R 1228801 - R 2457600",1.7998
"household adjusted","52502006 : Ward 6","R2457601 or more",1.02295
"household adjusted","52502006 : Ward 6","Unspecified",0
"household adjusted","52502006 : Ward 6","Not applicable",2
"household adjusted","52502006 : Ward 6","Total",2603.06712
"household adjusted","52502007 : Ward 7","No income",598.92846
"household adjusted","52502007 : Ward 7","R 1 - R 4800",184.27879
"household adjusted","52502007 : Ward 7","R 4801 - R 9600",331.09671
"household adjusted","52502007 : Ward 7","R 9601 - R 19200",614.91494
"household adjusted","52502007 : Ward 7","R 19201 - R 38400",524.80241
"household adjusted","52502007 : Ward 7","R 38401 -  R 76800",218.31845
"household adjusted","52502007 : Ward 7","R 76801 - R 153600",87.4442
"household adjusted","52502007 : Ward 7","R 153601 - R 307200",32.63323
"household adjusted","52502007 : Ward 7","R 307201 - R 614400",16.97448
"household adjusted","52502007 : Ward 7","R 614401- R 1228800",1.08071
"household adjusted","52502007 : Ward 7","R 1228801 - R 2457600",0
"household adjusted","52502007 : Ward 7","R2457601 or more",2.15692
"household adjusted","52502007 : Ward 7","Unspecified",0
"household adjusted","52502007 : Ward 7","Not applicable",0
"household adjusted","52502007 : Ward 7","Total",2612.6293
"household adjusted","52502008 : Ward 8","No income",463.94647
"household adjusted","52502008 : Ward 8","R 1 - R 4800",134.81084
"household adjusted","52502008 : Ward 8","R 4801 - R 9600",171.72325
"household adjusted","52502008 : Ward 8","R 9601 - R 19200",388.85725
"household adjusted","52502008 : Ward 8","R 19201 - R 38400",348.3554
"household adjusted","52502008 : Ward 8","R 38401 -  R 76800",198.62221
"household adjusted","52502008 : Ward 8","R 76801 - R 153600",107.97515
"household adjusted","52502008 : Ward 8","R 153601 - R 307200",43.75469
"household adjusted","52502008 : Ward 8","R 307201 - R 614400",10.8813
"household adjusted","52502008 : Ward 8","R 614401- R 1228800",1.04357
"household adjusted","52502008 : Ward 8","R 1228801 - R 2457600",1.08071
"household adjusted","52502008 : Ward 8","R2457601 or more",3.21983
"household adjusted","52502008 : Ward 8","Unspecified",0
"household adjusted","52502008 : Ward 8","Not applicable",0
"household adjusted","52502008 : Ward 8","Total",1874.27067
"household adjusted","52502009 : Ward 9","No income",547.84413
"household adjusted","52502009 : Ward 9","R 1 - R 4800",172.58982
"household adjusted","52502009 : Ward 9","R 4801 - R 9600",307.13569
"household adjusted","52502009 : Ward 9","R 9601 - R 19200",664.42307
"household adjusted","52502009 : Ward 9","R 19201 - R 38400",611.73605
"household adjusted","52502009 : Ward 9","R 38401 -  R 76800",317.16051
"household adjusted","52502009 : Ward 9","R 76801 - R 153600",204.8821
"household adjusted","52502009 : Ward 9","R 153601 - R 307200",84.28741
"household adjusted","52502009 : Ward 9","R 307201 - R 614400",40.89733
"household adjusted","52502009 : Ward 9","R 614401- R 1228800",9.27609
"household adjusted","52502009 : Ward 9","R 1228801 - R 2457600",3.14723
"household adjusted","52502009 : Ward 9","R2457601 or more",1.24969
"household adjusted","52502009 : Ward 9","Unspecified",0
"household adjusted","52502009 : Ward 9","Not applicable",0
"household adjusted","52502009 : Ward 9","Total",2964.62912
"household adjusted","52502010 : Ward 10","No income",330.43082
"household adjusted","52502010 : Ward 10","R 1 - R 4800",73.8501
"household adjusted","52502010 : Ward 10","R 4801 - R 9600",143.1589
"household adjusted","52502010 : Ward 10","R 9601 - R 19200",407.85615
"household adjusted","52502010 : Ward 10","R 19201 - R 38400",367.12735
"household adjusted","52502010 : Ward 10","R 38401 -  R 76800",194.21678
"household adjusted","52502010 : Ward 10","R 76801 - R 153600",198.75951
"household adjusted","52502010 : Ward 10","R 153601 - R 307200",106.49933
"household adjusted","52502010 : Ward 10","R 307201 - R 614400",27.57659
"household adjusted","52502010 : Ward 10","R 614401- R 1228800",2.12428
"household adjusted","52502010 : Ward 10","R 1228801 - R 2457600",1.08071
"household adjusted","52502010 : Ward 10","R2457601 or more",1.13269
"household adjusted","52502010 : Ward 10","Unspecified",0
"household adjusted","52502010 : Ward 10","Not applicable",0
"household adjusted","52502010 : Ward 10","Total",1853.81321
"household adjusted","52502011 : Ward 11","No income",337.57928
"household adjusted","52502011 : Ward 11","R 1 - R 4800",117.3627
"household adjusted","52502011 : Ward 11","R 4801 - R 9600",170.79255
"household adjusted","52502011 : Ward 11","R 9601 - R 19200",467.0595
"household adjusted","52502011 : Ward 11","R 19201 - R 38400",437.75452
"household adjusted","52502011 : Ward 11","R 38401 -  R 76800",249.61209
"household adjusted","52502011 : Ward 11","R 76801 - R 153600",196.73258
"household adjusted","52502011 : Ward 11","R 153601 - R 307200",89.36303
"household adjusted","52502011 : Ward 11","R 307201 - R 614400",27.66383
"household adjusted","52502011 : Ward 11","R 614401- R 1228800",9.95804
"household adjusted","52502011 : Ward 11","R 1228801 - R 2457600",1.04357
"household adjusted","52502011 : Ward 11","R2457601 or more",4.84929
"household adjusted","52502011 : Ward 11","Unspecified",0
"household adjusted","52502011 : Ward 11","Not applicable",0
"household adjusted","52502011 : Ward 11","Total",2109.77098
"household adjusted","52502012 : Ward 12","No income",310.24501
"household adjusted","52502012 : Ward 12","R 1 - R 4800",105.11091
"household adjusted","52502012 : Ward 12","R 4801 - R 9600",213.32176
"household adjusted","52502012 : Ward 12","R 9601 - R 19200",440.06904
"household adjusted","52502012 : Ward 12","R 19201 - R 38400",443.78896
